period,duoarea,area-name,product,product-name,process,process-name,series,series-description,value,units
2002-01,SME,USA-ME,EPG0,Natural Gas,VCS,Commercial Consumption,N3020ME2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Maine (MMcf),708,MMCF
2002-01,SPA,USA-PA,EPG0,Natural Gas,VCS,Commercial Consumption,N3020PA2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Pennsylvania (MMcf),19297,MMCF
2002-01,SRI,USA-RI,EPG0,Natural Gas,VCS,Commercial Consumption,N3020RI2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Rhode Island (MMcf),1789,MMCF
2002-01,SAK,USA-AK,EPG0,Natural Gas,VCS,Commercial Consumption,N3020AK2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Alaska (MMcf),1839,MMCF
2002-01,SOK,USA-OK,EPG0,Natural Gas,VCS,Commercial Consumption,N3020OK2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Oklahoma (MMcf),6805,MMCF
2002-01,SWI,USA-WI,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045WI2,Wisconsin Natural Gas Deliveries to Electric Power Consumers (MMcf),1111,MMCF
2002-01,SNM,USA-NM,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045NM2,New Mexico Natural Gas Deliveries to Electric Power Consumers (MMcf),1836,MMCF
2002-01,SAK,USA-AK,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045AK2,Alaska Natural Gas Deliveries to Electric Power Consumers (MMcf),2769,MMCF
2002-01,SNC,USA-NC,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045NC2,North Carolina Natural Gas Deliveries to Electric Power Consumers (MMcf),736,MMCF
2002-01,SWA,WASHINGTON,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045WA2,Washington Natural Gas Deliveries to Electric Power Consumers (MMcf),3915,MMCF
2002-01,SWV,USA-WV,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060WV2,Natural Gas Delivered to Consumers in West Virginia (Including Vehicle Fuel) (MMcf),12686,MMCF
2002-01,SVA,USA-VA,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060VA2,Natural Gas Delivered to Consumers in Virginia (Including Vehicle Fuel) (MMcf),30728,MMCF
2002-01,SMT,USA-MT,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060MT2,Natural Gas Delivered to Consumers in Montana (Including Vehicle Fuel) (MMcf),7738,MMCF
2002-01,SAL,USA-AL,EPG0,Natural Gas,VIN,Industrial Consumption,N3035AL2,Alabama Natural Gas Industrial Consumption (MMcf),14069,MMCF
2002-01,SHI,USA-HI,EPG0,Natural Gas,VIN,Industrial Consumption,N3035HI2,Hawaii Natural Gas Industrial Consumption (MMcf),42,MMCF
2002-01,SIL,USA-IL,EPG0,Natural Gas,VRS,Residential Consumption,N3010IL2,Illinois Natural Gas Residential Consumption (MMcf),70918,MMCF
2002-01,SOH,OHIO,EPG0,Natural Gas,VRS,Residential Consumption,N3010OH2,Ohio Natural Gas Residential Consumption (MMcf),53506,MMCF
2002-01,SLA,USA-LA,EPG0,Natural Gas,VRS,Residential Consumption,N3010LA2,Louisiana Natural Gas Residential Consumption (MMcf),8946,MMCF
2002-01,SDC,USA-DC,EPG0,Natural Gas,VRS,Residential Consumption,N3010DC2,District of Columbia Natural Gas Residential Consumption (MMcf),2357,MMCF
2002-01,SRI,USA-RI,EPG0,Natural Gas,VRS,Residential Consumption,N3010RI2,Rhode Island Natural Gas Residential Consumption (MMcf),2847,MMCF
2002-01,SAZ,USA-AZ,EPG0,Natural Gas,VCS,Commercial Consumption,N3020AZ2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Arizona (MMcf),4212,MMCF
2002-01,STN,USA-TN,EPG0,Natural Gas,VCS,Commercial Consumption,N3020TN2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Tennessee (MMcf),9043,MMCF
2002-01,SWV,USA-WV,EPG0,Natural Gas,VCS,Commercial Consumption,N3020WV2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in West Virginia (MMcf),3387,MMCF
2002-01,SIN,USA-IN,EPG0,Natural Gas,VCS,Commercial Consumption,N3020IN2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Indiana (MMcf),12638,MMCF
2002-01,SKS,USA-KS,EPG0,Natural Gas,VCS,Commercial Consumption,N3020KS2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Kansas (MMcf),6451,MMCF
2002-01,NUS,U.S.,EPG0,Natural Gas,VCS,Commercial Consumption,N3020US2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in the U.S. (MMcf),435234,MMCF
2002-01,SCO,COLORADO,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045CO2,Colorado Natural Gas Deliveries to Electric Power Consumers (MMcf),5071,MMCF
2002-01,SGA,USA-GA,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045GA2,Georgia Natural Gas Deliveries to Electric Power Consumers (MMcf),1191,MMCF
2002-01,SNY,NEW YORK,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045NY2,New York Natural Gas Deliveries to Electric Power Consumers (MMcf),26059,MMCF
2002-01,SOR,USA-OR,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045OR2,Oregon Natural Gas Deliveries to Electric Power Consumers (MMcf),7332,MMCF
2002-01,NUS,U.S.,EPG0,Natural Gas,VGL,Lease and Plant Fuel Consumption,N9160US2,U.S. Natural Gas Lease and Plant Fuel Consumption (MMcf),95508,MMCF
2002-01,STN,USA-TN,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060TN2,Natural Gas Delivered to Consumers in Tennessee (Including Vehicle Fuel) (MMcf),37019,MMCF
2002-01,SKS,USA-KS,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060KS2,Natural Gas Delivered to Consumers in Kansas (Including Vehicle Fuel) (MMcf),28513,MMCF
2002-01,NUS,U.S.,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060US2,Natural Gas Delivered to Consumers in the U.S. (MMcf),2319273,MMCF
2002-01,SHI,USA-HI,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060HI2,Natural Gas Delivered to Consumers in Hawaii (Including Vehicle Fuel) (MMcf),236,MMCF
2002-01,SNC,USA-NC,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060NC2,Natural Gas Delivered to Consumers in North Carolina (Including Vehicle Fuel) (MMcf),27750,MMCF
2002-01,SWI,USA-WI,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060WI2,Natural Gas Delivered to Consumers in Wisconsin (Including Vehicle Fuel) (MMcf),49850,MMCF
2002-01,STX,TEXAS,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060TX2,Natural Gas Delivered to Consumers in Texas (Including Vehicle Fuel) (MMcf),350229,MMCF
2002-01,SMD,USA-MD,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060MD2,Natural Gas Delivered to Consumers in Maryland (Including Vehicle Fuel) (MMcf),24221,MMCF
2002-01,SND,USA-ND,EPG0,Natural Gas,VIN,Industrial Consumption,N3035ND2,North Dakota Natural Gas Industrial Consumption (MMcf),2070,MMCF
2002-01,SIN,USA-IN,EPG0,Natural Gas,VIN,Industrial Consumption,N3035IN2,Indiana Natural Gas Industrial Consumption (MMcf),24441,MMCF
2002-01,NUS,U.S.,EPG0,Natural Gas,VIN,Industrial Consumption,N3035US2,U.S. Natural Gas Industrial Consumption (MMcf),686108,MMCF
2002-01,SLA,USA-LA,EPG0,Natural Gas,VIN,Industrial Consumption,N3035LA2,Louisiana Natural Gas Industrial Consumption (MMcf),70512,MMCF
2002-01,SCA,CALIFORNIA,EPG0,Natural Gas,VIN,Industrial Consumption,N3035CA2,California Natural Gas Industrial Consumption (MMcf),62945,MMCF
2002-01,SCO,COLORADO,EPG0,Natural Gas,VIN,Industrial Consumption,N3035CO2,Colorado Natural Gas Industrial Consumption (MMcf),10256,MMCF
2002-01,SKY,USA-KY,EPG0,Natural Gas,VRS,Residential Consumption,N3010KY2,Kentucky Natural Gas Residential Consumption (MMcf),10128,MMCF
2002-01,SPA,USA-PA,EPG0,Natural Gas,VRS,Residential Consumption,N3010PA2,Pennsylvania Natural Gas Residential Consumption (MMcf),39692,MMCF
2002-01,SNM,USA-NM,EPG0,Natural Gas,VRS,Residential Consumption,N3010NM2,New Mexico Natural Gas Residential Consumption (MMcf),6188,MMCF
2002-01,STX,TEXAS,EPG0,Natural Gas,VRS,Residential Consumption,N3010TX2,Texas Natural Gas Residential Consumption (MMcf),39507,MMCF
2002-01,SAR,USA-AR,EPG0,Natural Gas,VRS,Residential Consumption,N3010AR2,Arkansas Natural Gas Residential Consumption (MMcf),7213,MMCF
2002-01,SMA,MASSACHUSETTS,EPG0,Natural Gas,VCS,Commercial Consumption,N3020MA2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Massachusetts (MMcf),8554,MMCF
2002-01,SAL,USA-AL,EPG0,Natural Gas,VCS,Commercial Consumption,N3020AL2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Alabama (MMcf),4036,MMCF
2002-01,SMD,USA-MD,EPG0,Natural Gas,VCS,Commercial Consumption,N3020MD2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Maryland (MMcf),8356,MMCF
2002-01,SAR,USA-AR,EPG0,Natural Gas,VCS,Commercial Consumption,N3020AR2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Arkansas (MMcf),4617,MMCF
2002-01,SWA,WASHINGTON,EPG0,Natural Gas,VCS,Commercial Consumption,N3020WA2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Washington (MMcf),7431,MMCF
2002-01,SIL,USA-IL,EPG0,Natural Gas,VCS,Commercial Consumption,N3020IL2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Illinois (MMcf),29952,MMCF
2002-01,SCT,USA-CT,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045CT2,Connecticut Natural Gas Deliveries to Electric Power Consumers (MMcf),4423,MMCF
2002-01,SDC,USA-DC,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045DC2,District of Columbia Natural Gas Deliveries to Electric Power Consumers (MMcf),0,MMCF
2002-01,SME,USA-ME,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045ME2,Maine Natural Gas Deliveries to Electric Power Consumers (MMcf),8535,MMCF
2002-01,SMS,USA-MS,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045MS2,Mississippi Natural Gas Deliveries to Electric Power Consumers (MMcf),12280,MMCF
2002-01,SWV,USA-WV,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045WV2,West Virginia Natural Gas Deliveries to Electric Power Consumers (MMcf),76,MMCF
2002-01,SSD,USA-SD,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045SD2,South Dakota Natural Gas Deliveries to Electric Power Consumers (MMcf),9,MMCF
2002-01,SCA,CALIFORNIA,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045CA2,California Natural Gas Deliveries to Electric Power Consumers (MMcf),53569,MMCF
2002-01,SOH,OHIO,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045OH2,Ohio Natural Gas Deliveries to Electric Power Consumers (MMcf),184,MMCF
2002-01,SAR,USA-AR,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045AR2,Arkansas Natural Gas Deliveries to Electric Power Consumers (MMcf),1580,MMCF
2002-01,SVT,USA-VT,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060VT2,Natural Gas Delivered to Consumers in Vermont (Including Vehicle Fuel) (MMcf),1127,MMCF
2002-01,SNH,USA-NH,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060NH2,Natural Gas Delivered to Consumers in New Hampshire (Including Vehicle Fuel) (MMcf),2917,MMCF
2002-01,SNJ,USA-NJ,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060NJ2,Natural Gas Delivered to Consumers in New Jersey (Including Vehicle Fuel) (MMcf),72928,MMCF
2002-01,SCO,COLORADO,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060CO2,Natural Gas Delivered to Consumers in Colorado (Including Vehicle Fuel) (MMcf),47541,MMCF
2002-01,SAL,USA-AL,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060AL2,Natural Gas Delivered to Consumers in Alabama (Including Vehicle Fuel) (MMcf),36559,MMCF
2002-01,SME,USA-ME,EPG0,Natural Gas,VIN,Industrial Consumption,N3035ME2,Maine Natural Gas Industrial Consumption (MMcf),464,MMCF
2002-01,SOR,USA-OR,EPG0,Natural Gas,VIN,Industrial Consumption,N3035OR2,Oregon Natural Gas Industrial Consumption (MMcf),7607,MMCF
2002-01,SCT,USA-CT,EPG0,Natural Gas,VIN,Industrial Consumption,N3035CT2,Connecticut Natural Gas Industrial Consumption (MMcf),2982,MMCF
2002-01,SMO,USA-MO,EPG0,Natural Gas,VIN,Industrial Consumption,N3035MO2,Missouri Natural Gas Industrial Consumption (MMcf),7089,MMCF
2002-01,SGA,USA-GA,EPG0,Natural Gas,VIN,Industrial Consumption,N3035GA2,Georgia Natural Gas Industrial Consumption (MMcf),12320,MMCF
2002-01,SCO,COLORADO,EPG0,Natural Gas,VRS,Residential Consumption,N3010CO2,Colorado Natural Gas Residential Consumption (MMcf),21103,MMCF
2002-01,SIN,USA-IN,EPG0,Natural Gas,VRS,Residential Consumption,N3010IN2,Indiana Natural Gas Residential Consumption (MMcf),26954,MMCF
2002-01,SVA,USA-VA,EPG0,Natural Gas,VRS,Residential Consumption,N3010VA2,Virginia Natural Gas Residential Consumption (MMcf),13376,MMCF
2002-01,SSD,USA-SD,EPG0,Natural Gas,VRS,Residential Consumption,N3010SD2,South Dakota Natural Gas Residential Consumption (MMcf),2030,MMCF
2002-01,SFL,FLORIDA,EPG0,Natural Gas,VRS,Residential Consumption,N3010FL2,Florida Natural Gas Residential Consumption (MMcf),2500,MMCF
2002-01,SIA,USA-IA,EPG0,Natural Gas,VCS,Commercial Consumption,N3020IA2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Iowa (MMcf),7186,MMCF
2002-01,SCA,CALIFORNIA,EPG0,Natural Gas,VCS,Commercial Consumption,N3020CA2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in California (MMcf),27340,MMCF
2002-01,SWY,USA-WY,EPG0,Natural Gas,VCS,Commercial Consumption,N3020WY2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Wyoming (MMcf),1578,MMCF
2002-01,SMI,USA-MI,EPG0,Natural Gas,VCS,Commercial Consumption,N3020MI2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Michigan (MMcf),26142,MMCF
2002-01,SDC,USA-DC,EPG0,Natural Gas,VCS,Commercial Consumption,N3020DC2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in the District of Columbia (MMcf),2473,MMCF
2002-01,SVT,USA-VT,EPG0,Natural Gas,VCS,Commercial Consumption,N3020VT2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Vermont (MMcf),362,MMCF
2002-01,SND,USA-ND,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045ND2,North Dakota Natural Gas Deliveries to Electric Power Consumers (MMcf),0,MMCF
2002-01,SNH,USA-NH,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045NH2,New Hampshire Natural Gas Deliveries to Electric Power Consumers (MMcf),18,MMCF
2002-01,SVA,USA-VA,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045VA2,Virginia Natural Gas Deliveries to Electric Power Consumers (MMcf),2080,MMCF
2002-01,SIA,USA-IA,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045IA2,Iowa Natural Gas Deliveries to Electric Power Consumers (MMcf),366,MMCF
2002-01,SFL,FLORIDA,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045FL2,Florida Natural Gas Deliveries to Electric Power Consumers (MMcf),34679,MMCF
2002-01,SRI,USA-RI,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045RI2,Rhode Island Natural Gas Deliveries to Electric Power Consumers (MMcf),5753,MMCF
2002-01,NUS,U.S.,EPG0,Natural Gas,VGP,Pipeline Fuel Consumption,N9170US2,U.S. Natural Gas Pipeline & Distribution Use (MMcf),72857,MMCF
2002-01,SFL,FLORIDA,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060FL2,Natural Gas Delivered to Consumers in Florida (Including Vehicle Fuel) (MMcf),50177,MMCF
2002-01,SUT,USA-UT,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060UT2,Natural Gas Delivered to Consumers in Utah (Including Vehicle Fuel) (MMcf),19727,MMCF
2002-01,SWA,WASHINGTON,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060WA2,Natural Gas Delivered to Consumers in Washington (Including Vehicle Fuel) (MMcf),29531,MMCF
2002-01,SNE,USA-NE,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060NE2,Natural Gas Delivered to Consumers in Nebraska (Including Vehicle Fuel) (MMcf),16123,MMCF
2002-01,SMI,USA-MI,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060MI2,Natural Gas Delivered to Consumers in Michigan (Including Vehicle Fuel) (MMcf),119902,MMCF
2002-01,SWY,USA-WY,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060WY2,Natural Gas Delivered to Consumers in Wyoming (Including Vehicle Fuel) (MMcf),6844,MMCF
2002-01,SSD,USA-SD,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060SD2,Natural Gas Delivered to Consumers in South Dakota (Including Vehicle Fuel) (MMcf),4603,MMCF
2002-01,SPA,USA-PA,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060PA2,Natural Gas Delivered to Consumers in Pennsylvania (Including Vehicle Fuel) (MMcf),80458,MMCF
2002-01,SPA,USA-PA,EPG0,Natural Gas,VIN,Industrial Consumption,N3035PA2,Pennsylvania Natural Gas Industrial Consumption (MMcf),19982,MMCF
2002-01,SSC,USA-SC,EPG0,Natural Gas,VIN,Industrial Consumption,N3035SC2,South Carolina Natural Gas Industrial Consumption (MMcf),8654,MMCF
2002-01,SVA,USA-VA,EPG0,Natural Gas,VIN,Industrial Consumption,N3035VA2,Virginia Natural Gas Industrial Consumption (MMcf),6351,MMCF
2002-01,SNH,USA-NH,EPG0,Natural Gas,VIN,Industrial Consumption,N3035NH2,New Hampshire Natural Gas Industrial Consumption (MMcf),704,MMCF
2002-01,STN,USA-TN,EPG0,Natural Gas,VIN,Industrial Consumption,N3035TN2,Tennessee Natural Gas Industrial Consumption (MMcf),13400,MMCF
2002-01,SIA,USA-IA,EPG0,Natural Gas,VRS,Residential Consumption,N3010IA2,Iowa Natural Gas Residential Consumption (MMcf),11996,MMCF
2002-01,SNC,USA-NC,EPG0,Natural Gas,VRS,Residential Consumption,N3010NC2,North Carolina Natural Gas Residential Consumption (MMcf),11858,MMCF
2002-01,STN,USA-TN,EPG0,Natural Gas,VRS,Residential Consumption,N3010TN2,Tennessee Natural Gas Residential Consumption (MMcf),14576,MMCF
2002-01,SDE,USA-DE,EPG0,Natural Gas,VRS,Residential Consumption,N3010DE2,Delaware Natural Gas Residential Consumption (MMcf),1766,MMCF
2002-01,SMS,USA-MS,EPG0,Natural Gas,VRS,Residential Consumption,N3010MS2,Mississippi Natural Gas Residential Consumption (MMcf),5411,MMCF
2002-01,SWV,USA-WV,EPG0,Natural Gas,VRS,Residential Consumption,N3010WV2,West Virginia Natural Gas Residential Consumption (MMcf),4915,MMCF
2002-01,SME,USA-ME,EPG0,Natural Gas,VRS,Residential Consumption,N3010ME2,Maine Natural Gas Residential Consumption (MMcf),150,MMCF
2002-01,NUS,U.S.,EPG0,Natural Gas,VRS,Residential Consumption,N3010US2,U.S. Natural Gas Residential Consumption (MMcf),815227,MMCF
2002-01,SNH,USA-NH,EPG0,Natural Gas,VCS,Commercial Consumption,N3020NH2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in New Hampshire (MMcf),1163,MMCF
2002-01,SOR,USA-OR,EPG0,Natural Gas,VCS,Commercial Consumption,N3020OR2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Oregon (MMcf),4302,MMCF
2002-01,SND,USA-ND,EPG0,Natural Gas,VCS,Commercial Consumption,N3020ND2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in North Dakota (MMcf),1754,MMCF
2002-01,SNY,NEW YORK,EPG0,Natural Gas,VCS,Commercial Consumption,N3020NY2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in New York (MMcf),38849,MMCF
2002-01,SOH,OHIO,EPG0,Natural Gas,VCS,Commercial Consumption,N3020OH2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Ohio (MMcf),23126,MMCF
2002-01,SMS,USA-MS,EPG0,Natural Gas,VCS,Commercial Consumption,N3020MS2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Mississippi (MMcf),3155,MMCF
2002-01,SSC,USA-SC,EPG0,Natural Gas,VCS,Commercial Consumption,N3020SC2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in South Carolina (MMcf),2987,MMCF
2002-01,SNJ,USA-NJ,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045NJ2,New Jersey Natural Gas Deliveries to Electric Power Consumers (MMcf),10379,MMCF
2002-01,SLA,USA-LA,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045LA2,Louisiana Natural Gas Deliveries to Electric Power Consumers (MMcf),20006,MMCF
2002-01,SAL,USA-AL,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045AL2,Alabama Natural Gas Deliveries to Electric Power Consumers (MMcf),9105,MMCF
2002-01,SPA,USA-PA,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045PA2,Pennsylvania Natural Gas Deliveries to Electric Power Consumers (MMcf),1487,MMCF
2002-01,STX,TEXAS,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045TX2,Texas Natural Gas Deliveries to Electric Power Consumers (MMcf),105480,MMCF
2002-01,SDE,USA-DE,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060DE2,Natural Gas Delivered to Consumers in Delaware (Including Vehicle Fuel) (MMcf),5258,MMCF
2002-01,SMA,MASSACHUSETTS,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060MA2,Natural Gas Delivered to Consumers in Massachusetts (Including Vehicle Fuel) (MMcf),44559,MMCF
2002-01,SSC,USA-SC,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060SC2,Natural Gas Delivered to Consumers in South Carolina (Including Vehicle Fuel) (MMcf),20494,MMCF
2002-01,SAR,USA-AR,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060AR2,Natural Gas Delivered to Consumers in Arkansas (Including Vehicle Fuel) (MMcf),24431,MMCF
2002-01,SGA,USA-GA,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060GA2,Natural Gas Delivered to Consumers in Georgia (Including Vehicle Fuel) (MMcf),44041,MMCF
2002-01,SRI,USA-RI,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060RI2,Natural Gas Delivered to Consumers in Rhode Island (Including Vehicle Fuel) (MMcf),10511,MMCF
2002-01,SAK,USA-AK,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060AK2,Natural Gas Delivered to Consumers in Alaska (Including Vehicle Fuel) (MMcf),12414,MMCF
2002-01,SDE,USA-DE,EPG0,Natural Gas,VIN,Industrial Consumption,N3035DE2,Delaware Natural Gas Industrial Consumption (MMcf),1550,MMCF
2002-01,SID,USA-ID,EPG0,Natural Gas,VIN,Industrial Consumption,N3035ID2,Idaho Natural Gas Industrial Consumption (MMcf),2888,MMCF
2002-01,SUT,USA-UT,EPG0,Natural Gas,VIN,Industrial Consumption,N3035UT2,Utah Natural Gas Industrial Consumption (MMcf),2632,MMCF
2002-01,SWY,USA-WY,EPG0,Natural Gas,VIN,Industrial Consumption,N3035WY2,Wyoming Natural Gas Industrial Consumption (MMcf),3714,MMCF
2002-01,SNE,USA-NE,EPG0,Natural Gas,VIN,Industrial Consumption,N3035NE2,Nebraska Natural Gas Industrial Consumption (MMcf),3374,MMCF
2002-01,SWA,WASHINGTON,EPG0,Natural Gas,VIN,Industrial Consumption,N3035WA2,Washington Natural Gas Industrial Consumption (MMcf),7255,MMCF
2002-01,SDC,USA-DC,EPG0,Natural Gas,VIN,Industrial Consumption,N3035DC2,the District of Columbia Natural Gas Industrial Consumption (MMcf),0,MMCF
2002-01,SNJ,USA-NJ,EPG0,Natural Gas,VIN,Industrial Consumption,N3035NJ2,New Jersey Natural Gas Industrial Consumption (MMcf),8346,MMCF
2002-01,SVT,USA-VT,EPG0,Natural Gas,VIN,Industrial Consumption,N3035VT2,Vermont Natural Gas Industrial Consumption (MMcf),342,MMCF
2002-01,SMO,USA-MO,EPG0,Natural Gas,VRS,Residential Consumption,N3010MO2,Missouri Natural Gas Residential Consumption (MMcf),21030,MMCF
2002-01,SAL,USA-AL,EPG0,Natural Gas,VRS,Residential Consumption,N3010AL2,Alabama Natural Gas Residential Consumption (MMcf),9350,MMCF
2002-01,SKS,USA-KS,EPG0,Natural Gas,VRS,Residential Consumption,N3010KS2,Kansas Natural Gas Residential Consumption (MMcf),13256,MMCF
2002-01,SNH,USA-NH,EPG0,Natural Gas,VRS,Residential Consumption,N3010NH2,New Hampshire Natural Gas Residential Consumption (MMcf),1032,MMCF
2002-01,SNY,NEW YORK,EPG0,Natural Gas,VRS,Residential Consumption,N3010NY2,New York Natural Gas Residential Consumption (MMcf),56754,MMCF
2002-01,SVT,USA-VT,EPG0,Natural Gas,VRS,Residential Consumption,N3010VT2,Vermont Natural Gas Residential Consumption (MMcf),419,MMCF
2002-01,SCT,USA-CT,EPG0,Natural Gas,VRS,Residential Consumption,N3010CT2,Connecticut Natural Gas Residential Consumption (MMcf),6166,MMCF
2002-01,SNV,USA-NV,EPG0,Natural Gas,VRS,Residential Consumption,N3010NV2,Nevada Natural Gas Residential Consumption (MMcf),5871,MMCF
2002-01,SAZ,USA-AZ,EPG0,Natural Gas,VRS,Residential Consumption,N3010AZ2,Arizona Natural Gas Residential Consumption (MMcf),7537,MMCF
2002-01,SND,USA-ND,EPG0,Natural Gas,VRS,Residential Consumption,N3010ND2,North Dakota Natural Gas Residential Consumption (MMcf),1837,MMCF
2002-01,SGA,USA-GA,EPG0,Natural Gas,VCS,Commercial Consumption,N3020GA2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Georgia (MMcf),7718,MMCF
2002-01,SMN,MINNESOTA,EPG0,Natural Gas,VCS,Commercial Consumption,N3020MN2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Minnesota (MMcf),14400,MMCF
2002-01,SNM,USA-NM,EPG0,Natural Gas,VCS,Commercial Consumption,N3020NM2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in New Mexico (MMcf),4024,MMCF
2002-01,SSD,USA-SD,EPG0,Natural Gas,VCS,Commercial Consumption,N3020SD2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in South Dakota (MMcf),1519,MMCF
