period,duoarea,area-name,product,product-name,process,process-name,series,series-description,value,units
2006-04,SUT,USA-UT,EPG0,Natural Gas,PEU,Electric Power Price,N3045UT3,Utah Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),5.13,$/MCF
2006-04,SRI,USA-RI,EPG0,Natural Gas,PEU,Electric Power Price,N3045RI3,Rhode Island Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),7.81,$/MCF
2006-04,SPA,USA-PA,EPG0,Natural Gas,PEU,Electric Power Price,N3045PA3,Pennsylvania Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),8.06,$/MCF
2006-04,SNE,USA-NE,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020NE3,Nebraska Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),9.25,$/MCF
2006-04,SME,USA-ME,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020ME3,Maine Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),15.49,$/MCF
2006-04,SKY,USA-KY,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020KY3,Kentucky Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),14.9,$/MCF
2006-04,SAL,USA-AL,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020AL3,Alabama Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),16.06,$/MCF
2006-04,SMN,MINNESOTA,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020MN3,Minnesota Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),8.67,$/MCF
2006-04,SPA,USA-PA,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020PA3,Pennsylvania Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),14.12,$/MCF
2006-04,SWI,USA-WI,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020WI3,Wisconsin Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),10.41,$/MCF
2006-04,SNV,USA-NV,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020NV3,Nevada Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),11.92,$/MCF
2006-04,SSD,USA-SD,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020SD3,South Dakota Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),9.29,$/MCF
2006-04,SFL,FLORIDA,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020FL3,Florida Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),13.83,$/MCF
2006-04,SWI,USA-WI,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SWI_4,Wisconsin Natural Gas % of Total Residential - Sales (%),100,%
2006-04,SNM,USA-NM,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SNM_4,New Mexico Natural Gas % of Total Residential - Sales (%),100,%
2006-04,SAR,USA-AR,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SAR_4,Arkansas Natural Gas % of Total Residential - Sales (%),100,%
2006-04,SSC,USA-SC,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SSC_4,South Carolina Natural Gas % of Total Residential - Sales (%),100,%
2006-04,SOK,USA-OK,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SOK_4,Oklahoma Natural Gas % of Total Residential - Sales (%),100,%
2006-04,SWA,WASHINGTON,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SWA_4,Washington Natural Gas % of Total Residential - Sales (%),100,%
2006-04,SMI,USA-MI,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SMI_4,Michigan Natural Gas % of Total Residential - Sales (%),95.4,%
2006-04,SNY,NEW YORK,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SNY_4,New York Natural Gas % of Total Residential - Sales (%),100,%
2006-04,SRI,USA-RI,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SRI_4,Rhode Island Natural Gas % of Total Residential - Sales (%),100,%
2006-04,SMO,USA-MO,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020MO4,Percent of Commercial Natural Gas Deliveries in Missouri Represented by the Price (%),79.2,%
2006-04,STN,USA-TN,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020TN4,Percent of Commercial Natural Gas Deliveries in Tennessee Represented by the Price (%),93.1,%
2006-04,SNM,USA-NM,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020NM4,Percent of Commercial Natural Gas Deliveries in New Mexico Represented by the Price (%),62.1,%
2006-04,SCO,COLORADO,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020CO4,Percent of Commercial Natural Gas Deliveries in Colorado Represented by the Price (%),91.3,%
2006-04,SKY,USA-KY,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020KY4,Percent of Commercial Natural Gas Deliveries in Kentucky Represented by the Price (%),83.5,%
2006-04,SDC,USA-DC,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035DC4,Percent of Industrial Natural Gas Deliveries in District of Columbia Represented by the Price (%),0,%
2006-04,SOK,USA-OK,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035OK4,Percent of Industrial Natural Gas Deliveries in Oklahoma Represented by the Price (%),1,%
2006-04,STX,TEXAS,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035TX4,Percent of Industrial Natural Gas Deliveries in Texas Represented by the Price (%),55.6,%
2006-04,SND,USA-ND,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035ND4,Percent of Industrial Natural Gas Deliveries in North Dakota Represented by the Price (%),53.1,%
2006-04,SMD,USA-MD,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035MD4,Percent of Industrial Natural Gas Deliveries in Maryland Represented by the Price (%),6.1,%
2006-04,SUT,USA-UT,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035UT4,Percent of Industrial Natural Gas Deliveries in Utah Represented by the Price (%),24,%
2006-04,SNV,USA-NV,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010NV3,Nevada Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),14.36,$/MCF
2006-04,SWY,USA-WY,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010WY3,Wyoming Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),12.83,$/MCF
2006-04,SIN,USA-IN,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010IN3,Indiana Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),14.84,$/MCF
2006-04,SMA,MASSACHUSETTS,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010MA3,Massachusetts Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),16.95,$/MCF
2006-04,SHI,USA-HI,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010HI3,Hawaii Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),34.43,$/MCF
2006-04,SFL,FLORIDA,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010FL3,Florida Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),21.17,$/MCF
2006-04,SCA,CALIFORNIA,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010CA3,California Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),10.91,$/MCF
2006-04,SGA,USA-GA,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010GA3,Georgia Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),20.66,$/MCF
2006-04,SWI,USA-WI,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010WI3,Wisconsin Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),12.17,$/MCF
2006-04,SKS,USA-KS,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010KS3,Kansas Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),13.69,$/MCF
2006-04,NUS-Z00,U.S.,EPG0,Natural Gas,PML,LNG Imports (Price),N9103US3,Price of U.S. Natural Gas LNG Imports (Dollars per Thousand Cubic Feet),7.16,$/MCF
2006-04,SOK,USA-OK,EPG0,Natural Gas,PIN,Industrial Price,N3035OK3,Oklahoma Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),9.44,$/MCF
2006-04,SWY,USA-WY,EPG0,Natural Gas,PIN,Industrial Price,N3035WY3,Wyoming Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),10.06,$/MCF
2006-04,SKY,USA-KY,EPG0,Natural Gas,PIN,Industrial Price,N3035KY3,Kentucky Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),9.4,$/MCF
2006-04,SHI,USA-HI,EPG0,Natural Gas,PIN,Industrial Price,N3035HI3,Hawaii Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),18.08,$/MCF
2006-04,SNY,NEW YORK,EPG0,Natural Gas,PG1,City Gate Price,N3050NY3,Natural Gas Citygate Price in New York (Dollars per Thousand Cubic Feet),8.51,$/MCF
2006-04,SVA,USA-VA,EPG0,Natural Gas,PG1,City Gate Price,N3050VA3,Natural Gas Citygate Price in Virginia (Dollars per Thousand Cubic Feet),11.02,$/MCF
2006-04,SNJ,USA-NJ,EPG0,Natural Gas,PG1,City Gate Price,N3050NJ3,Natural Gas Citygate Price in New Jersey (Dollars per Thousand Cubic Feet),11.05,$/MCF
2006-04,SLA,USA-LA,EPG0,Natural Gas,PEU,Electric Power Price,N3045LA3,Louisiana Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),7.77,$/MCF
2006-04,SOR,USA-OR,EPG0,Natural Gas,PEU,Electric Power Price,N3045OR3,Oregon Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),8.76,$/MCF
2006-04,SKS,USA-KS,EPG0,Natural Gas,PEU,Electric Power Price,N3045KS3,Kansas Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),6.44,$/MCF
2006-04,STN,USA-TN,EPG0,Natural Gas,PEU,Electric Power Price,N3045TN3,Tennessee Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),,$/MCF
2006-04,SNJ,USA-NJ,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020NJ3,New Jersey Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),11.51,$/MCF
2006-04,NUS,U.S.,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020US3,U.S. Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),11.57,$/MCF
2006-04,SWA,WASHINGTON,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020WA3,Washington Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),11.81,$/MCF
2006-04,SSC,USA-SC,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020SC3,South Carolina Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),12.8,$/MCF
2006-04,SNY,NEW YORK,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020NY3,New York Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),11.31,$/MCF
2006-04,SWY,USA-WY,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020WY3,Wyoming Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),11.23,$/MCF
2006-04,SCO,COLORADO,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SCO_4,Colorado Natural Gas % of Total Residential - Sales (%),100,%
2006-04,SNH,USA-NH,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SNH_4,New Hampshire Natural Gas % of Total Residential - Sales (%),100,%
2006-04,SFL,FLORIDA,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SFL_4,Florida Natural Gas % of Total Residential - Sales (%),100,%
2006-04,SCT,USA-CT,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SCT_4,Connecticut Natural Gas % of Total Residential - Sales (%),98.4,%
2006-04,SAK,USA-AK,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SAK_4,Alaska Natural Gas % of Total Residential - Sales (%),100,%
2006-04,SMA,MASSACHUSETTS,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SMA_4,Massachusetts Natural Gas % of Total Residential - Sales (%),100,%
2006-04,SWA,WASHINGTON,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020WA4,Percent of Commercial Natural Gas Deliveries in Washington Represented by the Price (%),87.3,%
2006-04,SNE,USA-NE,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020NE4,Percent of Commercial Natural Gas Deliveries in Nebraska Represented by the Price (%),67.1,%
2006-04,SID,USA-ID,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020ID4,Percent of Commercial Natural Gas Deliveries in Idaho Represented by the Price (%),87.2,%
2006-04,SIA,USA-IA,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020IA4,Percent of Commercial Natural Gas Deliveries in Iowa Represented by the Price (%),69.5,%
2006-04,SAL,USA-AL,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020AL4,Percent of Commercial Natural Gas Deliveries in Alabama Represented by the Price (%),81.1,%
2006-04,SPA,USA-PA,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020PA4,Percent of Commercial Natural Gas Deliveries in Pennsylvania Represented by the Price (%),100,%
2006-04,SLA,USA-LA,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020LA4,Percent of Commercial Natural Gas Deliveries in Louisiana Represented by the Price (%),98.9,%
2006-04,SCT,USA-CT,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010CT3,Connecticut Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),17.33,$/MCF
2006-04,SIL,USA-IL,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010IL3,Illinois Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),10.08,$/MCF
2006-04,SAR,USA-AR,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010AR3,Arkansas Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),14.29,$/MCF
2006-04,SGA,USA-GA,EPG0,Natural Gas,PIN,Industrial Price,N3035GA3,Georgia Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),9.51,$/MCF
2006-04,SKS,USA-KS,EPG0,Natural Gas,PIN,Industrial Price,N3035KS3,Kansas Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),7.4,$/MCF
2006-04,SMO,USA-MO,EPG0,Natural Gas,PIN,Industrial Price,N3035MO3,Missouri Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),11.75,$/MCF
2006-04,SWV,USA-WV,EPG0,Natural Gas,PIN,Industrial Price,N3035WV3,West Virginia Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),9.15,$/MCF
2006-04,SMA,MASSACHUSETTS,EPG0,Natural Gas,PIN,Industrial Price,N3035MA3,Massachusetts Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),15.09,$/MCF
2006-04,SIL,USA-IL,EPG0,Natural Gas,PIN,Industrial Price,N3035IL3,Illinois Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),8.93,$/MCF
2006-04,SOR,USA-OR,EPG0,Natural Gas,PIN,Industrial Price,N3035OR3,Oregon Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),9.11,$/MCF
2006-04,SWA,WASHINGTON,EPG0,Natural Gas,PG1,City Gate Price,N3050WA3,Natural Gas Citygate Price in Washington (Dollars per Thousand Cubic Feet),7.82,$/MCF
2006-04,SAR,USA-AR,EPG0,Natural Gas,PG1,City Gate Price,N3050AR3,Natural Gas Citygate Price in Arkansas (Dollars per Thousand Cubic Feet),9.34,$/MCF
2006-04,STX,TEXAS,EPG0,Natural Gas,PG1,City Gate Price,N3050TX3,Natural Gas Citygate Price in Texas (Dollars per Thousand Cubic Feet),7.17,$/MCF
2006-04,SNM,USA-NM,EPG0,Natural Gas,PG1,City Gate Price,N3050NM3,Natural Gas Citygate Price in New Mexico (Dollars per Thousand Cubic Feet),5.66,$/MCF
2006-04,SNH,USA-NH,EPG0,Natural Gas,PG1,City Gate Price,N3050NH3,Natural Gas Citygate Price in New Hampshire (Dollars per Thousand Cubic Feet),9.31,$/MCF
2006-04,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),6.72,$/MCF
2006-04,SGA,USA-GA,EPG0,Natural Gas,PEU,Electric Power Price,N3045GA3,Georgia Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),7.75,$/MCF
2006-04,SCO,COLORADO,EPG0,Natural Gas,PEU,Electric Power Price,N3045CO3,Colorado Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),5.85,$/MCF
2006-04,SIL,USA-IL,EPG0,Natural Gas,PEU,Electric Power Price,N3045IL3,Illinois Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),7.18,$/MCF
2006-04,SIA,USA-IA,EPG0,Natural Gas,PEU,Electric Power Price,N3045IA3,Iowa Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),8.44,$/MCF
2006-04,SMT,USA-MT,EPG0,Natural Gas,PEU,Electric Power Price,N3045MT3,Montana Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),,$/MCF
2006-04,SME,USA-ME,EPG0,Natural Gas,PEU,Electric Power Price,N3045ME3,Maine Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),,$/MCF
2006-04,SLA,USA-LA,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020LA3,Louisiana Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),11.45,$/MCF
2006-04,SWV,USA-WV,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020WV3,West Virginia Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),15.09,$/MCF
2006-04,SUT,USA-UT,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020UT3,Utah Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),9.53,$/MCF
2006-04,SCO,COLORADO,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020CO3,Colorado Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),9.09,$/MCF
2006-04,SKY,USA-KY,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SKY_4,Kentucky Natural Gas % of Total Residential - Sales (%),98,%
2006-04,SMD,USA-MD,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SMD_4,Maryland Natural Gas % of Total Residential - Sales (%),100,%
2006-04,SCA,CALIFORNIA,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SCA_4,California Natural Gas % of Total Residential - Sales (%),99.7,%
2006-04,SMS,USA-MS,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SMS_4,Mississippi Natural Gas % of Total Residential - Sales (%),100,%
2006-04,SIA,USA-IA,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SIA_4,Iowa Natural Gas % of Total Residential - Sales (%),100,%
2006-04,SND,USA-ND,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020ND4,Percent of Commercial Natural Gas Deliveries in North Dakota Represented by the Price (%),92.6,%
2006-04,SIN,USA-IN,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020IN4,Percent of Commercial Natural Gas Deliveries in Indiana Represented by the Price (%),74.9,%
2006-04,SNV,USA-NV,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020NV4,Percent of Commercial Natural Gas Deliveries in Nevada Represented by the Price (%),69,%
2006-04,SDC,USA-DC,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020DC4,Percent of Commercial Natural Gas Deliveries in District of Columbia Represented by the Price (%),100,%
2006-04,SHI,USA-HI,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020HI4,Percent of Commercial Natural Gas Deliveries in Hawaii Represented by the Price (%),100,%
2006-04,SAZ,USA-AZ,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035AZ4,Percent of Industrial Natural Gas Deliveries in Arizona Represented by the Price (%),37.6,%
2006-04,SWI,USA-WI,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035WI4,Percent of Industrial Natural Gas Deliveries in Wisconsin Represented by the Price (%),13.3,%
2006-04,SIA,USA-IA,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035IA4,Percent of Industrial Natural Gas Deliveries in Iowa Represented by the Price (%),6.1,%
2006-04,SCT,USA-CT,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035CT4,Percent of Industrial Natural Gas Deliveries in Connecticut Represented by the Price (%),47.1,%
2006-04,SMA,MASSACHUSETTS,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035MA4,Percent of Industrial Natural Gas Deliveries in Massachusetts Represented by the Price (%),36.9,%
2006-04,STN,USA-TN,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035TN4,Percent of Industrial Natural Gas Deliveries in Tennessee Represented by the Price (%),37.3,%
2006-04,SVA,USA-VA,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035VA4,Percent of Industrial Natural Gas Deliveries in Virginia Represented by the Price (%),13.2,%
2006-04,SIL,USA-IL,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035IL4,Percent of Industrial Natural Gas Deliveries in Illinois Represented by the Price (%),8.8,%
2006-04,SGA,USA-GA,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035GA4,Percent of Industrial Natural Gas Deliveries in Georgia Represented by the Price (%),12.5,%
2006-04,SAR,USA-AR,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035AR4,Percent of Industrial Natural Gas Deliveries in Arkansas Represented by the Price (%),4.6,%
2006-04,SPA,USA-PA,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010PA3,Pennsylvania Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),16.35,$/MCF
2006-04,SCO,COLORADO,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010CO3,Colorado Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),9.94,$/MCF
2006-04,SNY,NEW YORK,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010NY3,New York Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),14.58,$/MCF
2006-04,NUS-Z00,U.S.,EPG0,Natural Gas,PRP,Pipeline Imports Price,N9102US3,U.S. Natural Gas Pipeline Imports Price (Dollars per Thousand Cubic Feet),6.64,$/MCF
2006-04,SSC,USA-SC,EPG0,Natural Gas,PIN,Industrial Price,N3035SC3,South Carolina Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),9.06,$/MCF
2006-04,SNH,USA-NH,EPG0,Natural Gas,PIN,Industrial Price,N3035NH3,New Hampshire Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),13.63,$/MCF
2006-04,SNE,USA-NE,EPG0,Natural Gas,PIN,Industrial Price,N3035NE3,Nebraska Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),8.37,$/MCF
2006-04,SSD,USA-SD,EPG0,Natural Gas,PIN,Industrial Price,N3035SD3,South Dakota Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),9.23,$/MCF
2006-04,SRI,USA-RI,EPG0,Natural Gas,PG1,City Gate Price,N3050RI3,Natural Gas Citygate Price in Rhode Island (Dollars per Thousand Cubic Feet),9.39,$/MCF
2006-04,SIA,USA-IA,EPG0,Natural Gas,PG1,City Gate Price,N3050IA3,Natural Gas Citygate Price in Iowa (Dollars per Thousand Cubic Feet),7.97,$/MCF
2006-04,SFL,FLORIDA,EPG0,Natural Gas,PG1,City Gate Price,N3050FL3,Natural Gas Citygate Price in Florida (Dollars per Thousand Cubic Feet),8.26,$/MCF
2006-04,SAK,USA-AK,EPG0,Natural Gas,PG1,City Gate Price,N3050AK3,Natural Gas Citygate Price in Alaska (Dollars per Thousand Cubic Feet),5.55,$/MCF
2006-04,SMI,USA-MI,EPG0,Natural Gas,PG1,City Gate Price,N3050MI3,Natural Gas Citygate Price in Michigan (Dollars per Thousand Cubic Feet),7.7,$/MCF
2006-04,SIL,USA-IL,EPG0,Natural Gas,PG1,City Gate Price,N3050IL3,Natural Gas Citygate Price in Illinois (Dollars per Thousand Cubic Feet),8.64,$/MCF
2006-04,SMN,MINNESOTA,EPG0,Natural Gas,PEU,Electric Power Price,N3045MN3,Minnesota Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),,$/MCF
2006-04,SID,USA-ID,EPG0,Natural Gas,PEU,Electric Power Price,N3045ID3,Idaho Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),,$/MCF
2006-04,SCT,USA-CT,EPG0,Natural Gas,PEU,Electric Power Price,N3045CT3,Connecticut Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),7.71,$/MCF
2006-04,SFL,FLORIDA,EPG0,Natural Gas,PEU,Electric Power Price,N3045FL3,Florida Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),8.79,$/MCF
2006-04,SDC,USA-DC,EPG0,Natural Gas,PEU,Electric Power Price,N3045DC3,District of Columbia Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),,$/MCF
2006-04,SMI,USA-MI,EPG0,Natural Gas,PEU,Electric Power Price,N3045MI3,Michigan Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),6.14,$/MCF
2006-04,SHI,USA-HI,EPG0,Natural Gas,PEU,Electric Power Price,N3045HI3,Hawaii Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),,$/MCF
2006-04,STX,TEXAS,EPG0,Natural Gas,PEU,Electric Power Price,N3045TX3,Texas Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),6.82,$/MCF
2006-04,SOH,OHIO,EPG0,Natural Gas,PEU,Electric Power Price,N3045OH3,Ohio Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),9.69,$/MCF
2006-04,SKY,USA-KY,EPG0,Natural Gas,PEU,Electric Power Price,N3045KY3,Kentucky Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),,$/MCF
